ID,Date,Text,Likes,Retweets,Metadata
22,2023-03-20 02:21:49+00:00,"@DoubleDumas What is that? I’ve never heard of it.

*puts fingers in ears lalalalalalalala*",7,0,"{'iso_language_code': 'tl', 'result_type': 'recent'}"
23,2023-03-20 02:46:34+00:00,"@Harry__Stranger Hi Harry, I've found some open collections, some are already on WMS, and on Soar now, but many maps not yet georeferenced if I remember well. I will put together and talk to you.",1,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-19 19:38:11+00:00,"@Harry__Stranger So…if SpaceX is giving this up, which according to NSF they are:
1) they’re so confident in starship that they’re going to just go with droneships 
2) they’re going to land at the currently unfinished pad at 39A
3) they’re going to build a new pad at SLC-40 or LC49",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-17 17:09:36+00:00,"@Harry__Stranger Harry, I'd be happy to host a webinar on for manual rectification on Soar if that helps? Happy to also put in a prize of sorts for your supporters. Free Tesla? Haha I actually know a perfect prize. I'll DM you 🚀😉",2,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-17 06:03:52+00:00,@Harry__Stranger @_ooo0OOOO0ooo_ Pavlovian film on loop 🤤,2,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-17 02:14:41+00:00,"@Harry__Stranger What does this entail? Not sure if I’m able/qualified to help, but would be willing if I can!",1,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-17 02:07:20+00:00,"@Harry__Stranger If there are any SpaceCoast maps and If you can give me a crash course on what to do and how to do it, count me in !!!!",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-16 18:51:27+00:00,"@Harry__Stranger Van Horn, TX?",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-16 15:53:19+00:00,@Harry__Stranger New Tesla Mexico factory site,0,0,"{'iso_language_code': 'es', 'result_type': 'recent'}"
23,2023-03-16 12:48:09+00:00,@Harry__Stranger Chinese launch facility?,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-16 11:13:49+00:00,@Harry__Stranger Is it in the US?,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-16 10:08:34+00:00,@Harry__Stranger Middle East 🤔,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-16 10:03:08+00:00,@Harry__Stranger 🤔 my house,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-16 02:20:38+00:00,@Harry__Stranger South of McDonald Ranch House at White Sands Missile Range.,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-16 02:13:35+00:00,@Harry__Stranger Baikonur Cosmodrome or the New Mexico/Nevada test bombing range,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-16 00:04:58+00:00,"@Harry__Stranger Nice, thanks - must have been an oversight! We’ll add it straightaway",2,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-15 20:23:55+00:00,@Harry__Stranger Congrats! This speaks to how space is for everyone. Next up 10K🚀,1,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-15 11:36:00+00:00,@Harry__Stranger Congrats Harry!,1,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-15 03:28:39+00:00,@Harry__Stranger Congratulations Harry!,6,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-15 02:57:06+00:00,@Harry__Stranger Congrats Harry! Nice work mate.,10,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-14 23:10:04+00:00,A wonderful nighttime shot of the area from @astro_Pettit!  https://t.co/hHUMNeWoXd,13,2,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-14 04:56:54+00:00,"@Harry__Stranger @NASASpaceflight @AstroDuke That’s going into the Backgrounds folder. Thanks, Nicole, from someone in the fluids study group at Stanford.",1,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-14 04:54:59+00:00,@Harry__Stranger @NASASpaceflight @AstroDuke 816 km? 500 miles? I think someone missed a decimal point? Or 2.,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-14 04:06:25+00:00,RT @julia_bergeron: @Harry__Stranger @AstroDuke This is my new favorite point of view of Cape. It's almost the same as operations maps I've…,0,1,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-14 04:03:12+00:00,@Harry__Stranger @AstroDuke This is my new favorite point of view of Cape. It's almost the same as operations maps I've seen.,18,1,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-14 01:46:58+00:00,@Harry__Stranger @NASASpaceflight @AstroDuke I spy the Disney Wish in CT8 at Port Canaveral! #DCL #disneywish,1,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-14 00:55:43+00:00,@Harry__Stranger @NASASpaceflight @AstroDuke These are awesome,16,2,"{'iso_language_code': 'en', 'result_type': 'recent'}"
23,2023-03-13 23:53:59+00:00,Thanks to @Alexphysics13 for taking the time to calculate this for me 🧮🧑‍🔬,22,1,"{'iso_language_code': 'en', 'result_type': 'recent'}"
24,2023-03-20 06:41:59+00:00,@_Hoocom_ @luffyinutoken :) https://t.co/PjCNvaAnGn,0,0,"{'iso_language_code': 'und', 'result_type': 'recent'}"
24,2023-03-19 07:10:28+00:00,"@_Hoocom_ @Blocboybenji I had the same issue, 
But it was resolved immediately after i wrote to Coinbase Support using this form.
I think you should write them too
https://t.co/2jrjcJS4dU",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
24,2023-03-19 06:33:26+00:00,@_Hoocom_ @Iraqveteran8888 They were discussing gun control after the Vegas incident and @POTUS45 wanted to ban bump stocks and encouraged red flag laws. But within a day he went silent probably because @kimguilfoyle @DonaldJTrumpJr reminded him about the 5th Amendment and due process. But they didn't… https://t.co/wji4wpF0Sr,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
24,2023-03-19 04:14:52+00:00,@_Hoocom_ @Blocboybenji I have the same issue with coinbase airdrop! did you contact support center?,3,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
24,2023-03-19 04:12:44+00:00,@_Hoocom_ @Blocboybenji Coinbase has not so good reviews when it comes to airdrops. All people know that,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
24,2023-03-19 04:09:06+00:00,@_Hoocom_ @Blocboybenji I experienced the same. Does Coinbase already fixed yours?,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
24,2023-03-19 04:07:02+00:00,@_Hoocom_ @Blocboybenji Redeeming air drop rewards using Coinbase is just the wrong thing you did. Because they never distribute it on time and it's just their strategy to lie and lure rookies on this industry.,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
24,2023-03-18 14:59:11+00:00,@_Hoocom_ Hello @_Hoocom_ send @Gembrowsers a message.,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
24,2023-03-17 06:05:52+00:00,"@_Hoocom_ I had the same issue but it was resolved immediately after I reported to Coinbase wallet support team, I think you should report  to them too via https://t.co/68Ls5zmGLg",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
24,2023-03-17 02:20:20+00:00,"@_Hoocom_ @Blocboybenji Hello there 👋,Sincere apologies for the inconvenience.Did you get the correct value yet?",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
24,2023-03-17 01:39:33+00:00,"@_Hoocom_ I had the same issue but it was resolved immediately after I reported to Coinbase wallet support team, I think you should report  to them too via https://t.co/v2E90bTuqF",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
24,2023-03-17 00:41:41+00:00,"@_Hoocom_ We're very sorry to hear this, and we'd appreciate it if could give us a direct message with your concerns. Once we have this information, we will be able to assist in addressing the problem and resolving it as soon as possible. Thank you.",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
24,2023-03-15 08:56:57+00:00,"@_Hoocom_ @luffyinutoken @coingecko @CoinMarketCap ""I have 194billion. Now I'll only have 194k""
is the same amount, nothing less",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
24,2023-03-15 08:47:46+00:00,"@_Hoocom_ @luffyinutoken @coingecko @CoinMarketCap we reduced the supply. 1 new token = 1.000.000 Old tokens. 

The value of new tokens will be the same as the old, no worries. 

Thanks for your continued support!",3,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
24,2023-03-15 08:15:17+00:00,@_Hoocom_ @luffyinutoken @coingecko @CoinMarketCap with reduce supply price will got up.,1,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
24,2023-03-15 08:15:14+00:00,@_Hoocom_ @luffyinutoken @coingecko @CoinMarketCap Another scam token wait fir v4 v5 than you loose all your money,1,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
24,2023-03-15 02:49:04+00:00,@_Hoocom_ @GunOwners @POTUS Yeah. I think we are curious to see how comfortable we can be if we surrender utterly to Washington.,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
24,2023-03-14 02:02:49+00:00,"@_Hoocom_ @Sean93061307 @GovGianforte Well, you’re not wrong about that",1,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
24,2023-03-14 00:49:51+00:00,"@_Hoocom_ @Sean93061307 @GovGianforte thats a blanket mis-perception. While I know some extreme libs who think Socialist governments are a-ok, they don't understand that those govts can turn Communist if the wrong leader gets in. Otherwise, social programs (Social Sec among them) are designed to help.",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
24,2023-03-14 00:40:41+00:00,"@_Hoocom_ @Sean93061307 @GovGianforte I'm not operating on idealogy.  Its factual information, information I don't get from the opinioneestas and propagandists on tv, social media etc.",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
24,2023-03-14 00:09:56+00:00,@_Hoocom_ @Sean93061307 @GovGianforte Do you realize how much space exploration has done for man kind?  Read up on that ....,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
24,2023-03-14 00:09:13+00:00,"@_Hoocom_ @Sean93061307 @GovGianforte you said most tax dollars are going to other countries.  Nope.  And yes, we are sending money to Ukraine. If they fall Russia will continue on thru Europe. If they fall we're next. Don't think it can't happen. We also support our allies. When did that become something we refuse?",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
24,2023-03-14 00:07:06+00:00,"@_Hoocom_ @Sean93061307 @GovGianforte so, would you rather we not have prisons and criminals roaming the streets? or.. would you rather the prisons be privately owned (as some are partial) and have people locked up for lame and/or easily rehabilitating crimes? Thats exactly what for profit prisons promote. Could be U",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
29,2023-03-17 18:36:57+00:00,"@Dr_Gamble21 Hello Ronald, that is a lot of Stars! We recommend using them as there is nothing else would happen. Stars expire 6 months after they are earned on the first day of the month at 11:59:59 p.m. Pacific time. -John https://t.co/gOy521og7l",1,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
29,2023-03-14 01:02:36+00:00,@Dr_Gamble21 😌,1,0,"{'iso_language_code': 'und', 'result_type': 'recent'}"
30,2023-03-20 17:49:47+00:00,"@DoubleDumas @MoneyGrabbler @EnithTea @jameswzegan85 @Brian314159265 @Romaq @sly_sparkane @FiendInno @badibulgator @keigh_see @Grizzified2 @anotherbigmike @RedsRhetoric @BoatfaceBoatymc @astroferg @DavidWiIlis @fukenbiker @ThinkyTexan @bikinatroll @Newtolife3 @Lehzy_EyeBackup @PTroubleshooter @Dwyertd @AustralisPiper @PierreVaillan15 @try_thinking @Realafks @ZaGareth @Gray_Vir @qbertblue @CSpenson @Charlie_u_13 Or at least potentially--but regardless, they aren't generally functioning",2,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
30,2023-03-20 17:47:39+00:00,@DoubleDumas @AustralisPiper @Eric_Dubay_FE LOL imagine believing a bunch of stop motion cartoon videos from NASA LMAO! That is your brain on washed LMFAO!😂 https://t.co/9yG8M3AJxh,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
30,2023-03-20 17:37:54+00:00,@DoubleDumas @AustralisPiper @Eric_Dubay_FE I think the use of stop motion video using G.I. Joe dolls would be easier to make them do somersaults don't you think? LMAO!😂 https://t.co/r5PruTNkcq,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
30,2023-03-20 17:27:29+00:00,@DoubleDumas @Insatiabitch That explains it.,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
30,2023-03-20 16:50:47+00:00,@DoubleDumas @AustralisPiper @Eric_Dubay_FE LMAO🤡🤣 https://t.co/tMAg2aJHgX,0,0,"{'iso_language_code': 'ht', 'result_type': 'recent'}"
30,2023-03-20 16:46:15+00:00,"@DoubleDumas @MoneyGrabbler @Brian314159265 @sly_sparkane @Romaq @FiendInno @DevilsReplcmt @badibulgator @keigh_see @EnithTea @Grizzified2 @anotherbigmike @RedsRhetoric @BoatfaceBoatymc @astroferg @DavidWiIlis @fukenbiker @ThinkyTexan @bikinatroll @Newtolife3 @Lehzy_EyeBackup @PTroubleshooter @Dwyertd @AustralisPiper @PierreVaillan15 @try_thinking @Realafks @ZaGareth @Gray_Vir @qbertblue @CSpenson @Charlie_u_13 I thought he was saying they all occurred on apr 1st, it’s hard to tell what point he’s trying to make",2,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
30,2023-03-20 16:45:58+00:00,"@DoubleDumas @MoneyGrabbler @jameswzegan85 @Brian314159265 @sly_sparkane @Romaq @FiendInno @badibulgator @keigh_see @EnithTea @Grizzified2 @anotherbigmike @RedsRhetoric @BoatfaceBoatymc @astroferg @DavidWiIlis @fukenbiker @ThinkyTexan @bikinatroll @Newtolife3 @Lehzy_EyeBackup @PTroubleshooter @Dwyertd @AustralisPiper @PierreVaillan15 @try_thinking @Realafks @ZaGareth @Gray_Vir @qbertblue @CSpenson @Charlie_u_13 Seriously, April 1st is nothing important. Most forget it's the date some morons try to pull pranks, or they backfire and people tell companies ""yeah, so it's a joke? because we actually want that""",1,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
30,2023-03-20 16:37:55+00:00,@DoubleDumas @MoneyGrabbler @Romaq @sly_sparkane @jameswzegan85 @FiendInno @DevilsReplcmt @badibulgator @keigh_see @EnithTea @Grizzified2 @anotherbigmike @RedsRhetoric @BoatfaceBoatymc @astroferg @DavidWiIlis @fukenbiker @ThinkyTexan @bikinatroll @Newtolife3 @Lehzy_EyeBackup @PTroubleshooter @Dwyertd @AustralisPiper @PierreVaillan15 @try_thinking @Realafks @ZaGareth @Gray_Vir @qbertblue @CSpenson @Charlie_u_13 The Agent is his own Mockumentary. 😂,3,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
30,2023-03-20 16:36:04+00:00,"@DoubleDumas @AustralisPiper @Eric_Dubay_FE Wow I guess thats why Tim Peake takes a freefall when his harness snaps here lol.🤭
https://t.co/5kutvnhTO1",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
30,2023-03-20 16:26:45+00:00,@DoubleDumas @Insatiabitch That would be a Garbage Can of Holding.,2,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
30,2023-03-20 15:50:14+00:00,"@DoubleDumas @MoneyGrabbler @sly_sparkane @Romaq @jameswzegan85 @FiendInno @DevilsReplcmt @badibulgator @keigh_see @EnithTea @Grizzified2 @anotherbigmike @RedsRhetoric @BoatfaceBoatymc @astroferg @DavidWiIlis @fukenbiker @ThinkyTexan @bikinatroll @Newtolife3 @Lehzy_EyeBackup @PTroubleshooter @Dwyertd @AustralisPiper @PierreVaillan15 @try_thinking @Realafks @ZaGareth @Gray_Vir @qbertblue @CSpenson @Charlie_u_13 He really should have stuck with it being someone Else’s telescope. 
Try to do a simpleton a favor 🤷‍♂️",3,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
30,2023-03-20 15:36:35+00:00,"@DoubleDumas @MoneyGrabbler @sly_sparkane @Romaq @jameswzegan85 @FiendInno @DevilsReplcmt @badibulgator @keigh_see @EnithTea @Grizzified2 @anotherbigmike @RedsRhetoric @BoatfaceBoatymc @astroferg @DavidWiIlis @fukenbiker @ThinkyTexan @bikinatroll @Newtolife3 @Lehzy_EyeBackup @PTroubleshooter @Dwyertd @AustralisPiper @PierreVaillan15 @try_thinking @Realafks @ZaGareth @Gray_Vir @qbertblue @CSpenson @Charlie_u_13 The Agent is on a mission, as he has Special knowledge 😂🤣😂🤪🍿💊",4,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
30,2023-03-20 09:11:03+00:00,@DoubleDumas @spotarse @JohnnyD_cm @bikinatroll @WoSco_2020 @BasqueTerra @DrMathsPhysics @Dwyertd @DennFett @jameswzegan85 @whoopsbuni @AquaVelvaBoy @fastestfredy @penguinteamsix @WadesUnderworld @_zero_gravitas @BigTheyInc @StaleSonnen @mode23 @JayDeetheGuy @CavemanOoga @CollinOctantis @Cruel_Coppinger @Valuable2017 @JennWithTwoNs @dimamynedd @HoloBuzz @Tinman_73 @ivegotamuon @UnCastellsMes @J5_Project @keigh_see @jguillaumes @LaikaAndYuri @ColdDimSum @oddle_merps @MagusMelanie @ThinkyTexan @CallMeEOnly @MaidelK @PoliticoCryzis @badibulgator @tony_oliver @alexisonfire303 @TBRagsdale1 @laughchem @RealAceFox1 @thefebuster @Richard97608727 Barely... just... 😇,7,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
30,2023-03-20 06:46:37+00:00,@DoubleDumas @MCMikeSkywalker I so want to see someone trial this...,1,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
30,2023-03-20 02:39:10+00:00,"@DoubleDumas @MoneyGrabbler The funny thing is MG claims he has a telescope 🔭, yet the picture of it was harvested online. 😆🤦🏻‍♂️",1,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
30,2023-03-20 02:21:49+00:00,"@DoubleDumas What is that? I’ve never heard of it.

*puts fingers in ears lalalalalalalala*",7,0,"{'iso_language_code': 'tl', 'result_type': 'recent'}"
31,2023-03-20 18:41:27+00:00,"@mikkwallace exactly!!!! sad i have to buy them at the store, but so worth it.",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
31,2023-03-20 15:44:24+00:00,@mikkwallace Thank you mikk ..☘🌹🙏,1,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
31,2023-03-20 14:58:50+00:00,@mikkwallace Yes 😊 he chose that spot because that hole was made by the local civilians to be able to get to safety faster.. when the ruzzians came they threw handgrenades in there.. 🤬😢,3,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
31,2023-03-20 06:26:13+00:00,"@mikkwallace @hedahunter Mick, long time no see my friend. Thank you my friend 🥃",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
31,2023-03-20 03:14:07+00:00,@mikkwallace I love ❤️ it thats awesome 😎,1,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
31,2023-03-20 01:13:19+00:00,@mikkwallace My kind of terminators mate 😜,1,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
31,2023-03-19 14:09:15+00:00,@mikkwallace @Jim_Jordan 😉,1,0,"{'iso_language_code': 'und', 'result_type': 'recent'}"
31,2023-03-18 14:59:00+00:00,@mikkwallace @MysteriousTeamO @AnonCyberVn @_barbby @Anonymous_VNPC @YourAnonRiots Well said,3,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
31,2023-03-18 01:49:04+00:00,"@mikkwallace @PuckArksReturns Banks are no longer prudent, even with post 2008 changes to liquidity regs. They speculate while errant politicians force interest rate fluctuations that Buffett T bill/Gilt calcs. Then add the predatory Hedge fund manipulation. They are all playing ‘bookies’ 🤣",1,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
31,2023-03-18 01:38:29+00:00,"@mikkwallace @PuckArksReturns Thanks Mikk. I remember the initial failure. It forced changes beyond Iceland but I wonder if bankers still feel the system is too big to fail n assume we will underwrite their risks without question, while they pocket obscene bonuses.",1,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
31,2023-03-17 19:09:33+00:00,@mikkwallace 😂😂😂,1,0,"{'iso_language_code': 'und', 'result_type': 'recent'}"
31,2023-03-16 18:17:59+00:00,@mikkwallace @three_cube Wow,0,0,"{'iso_language_code': 'und', 'result_type': 'recent'}"
31,2023-03-16 03:20:10+00:00,@mikkwallace @PuckArksReturns @extratoothbrush @AnonOpsSE @Anisha12 https://t.co/k1ejCdTjIy,3,0,"{'iso_language_code': 'und', 'result_type': 'recent'}"
31,2023-03-15 03:57:40+00:00,@mikkwallace #FTP,1,0,"{'iso_language_code': 'und', 'result_type': 'recent'}"
31,2023-03-15 03:51:54+00:00,@mikkwallace @PuckArksReturns @PuckArks414 💯🇨🇦🔥,3,0,"{'iso_language_code': 'und', 'result_type': 'recent'}"
31,2023-03-15 02:19:43+00:00,@mikkwallace @PuckArks414 https://t.co/6PJBWVGUl9,2,0,"{'iso_language_code': 'und', 'result_type': 'recent'}"
31,2023-03-15 02:04:26+00:00,@mikkwallace @PuckArks414 Hey I know where the lines are 🤣😂🤣,2,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
31,2023-03-13 23:58:47+00:00,@mikkwallace @gmbutts I suspect the chemistry used will have zero cobalt,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
33,2023-03-20 20:02:26+00:00,@castle_sandi @CeilingUnlimit @AustralisPiper @robdogthetopdog @BillsManBoobs @Casper101Susie That’s an error of logic on your end. You could believe that a trace of a creator exists in his creation. But you cannot make the claim that an independent creator is his creation or that it has traces in him.,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
33,2023-03-20 19:59:10+00:00,"@castle_sandi @GhoulSolo___ @robdogthetopdog @AustralisPiper @Casper101Susie Day length as in the amount of daylight changes, yes. 
But: Do we agree that the sun’s speed across the sky is the same independent if season?
A “day” is 24 hrs regardless of season and regardless of your location on earth?",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
33,2023-03-20 19:56:31+00:00,@castle_sandi @CeilingUnlimit @AustralisPiper @robdogthetopdog @BillsManBoobs @Casper101Susie Not his own creation. Unless you want to claim you’re god next.,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
33,2023-03-20 19:55:47+00:00,@castle_sandi @CeilingUnlimit @AustralisPiper @robdogthetopdog @BillsManBoobs @Casper101Susie Literally nothing to respond to in that tweet.,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
33,2023-03-20 19:53:06+00:00,@castle_sandi @CeilingUnlimit @AustralisPiper @robdogthetopdog @BillsManBoobs @Casper101Susie You cannot be your creation. If you were you’d be limited by it. For your idea of god to exist he’d have to be completely independent from any of his creations.,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
33,2023-03-20 19:50:59+00:00,"@castle_sandi @CeilingUnlimit @AustralisPiper @robdogthetopdog @BillsManBoobs @Casper101Susie Because why would science mention something it doesn’t study? 

None of it making sense isn’t an argument against it.",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
33,2023-03-20 19:50:10+00:00,@castle_sandi @CeilingUnlimit @AustralisPiper @robdogthetopdog @BillsManBoobs @Casper101Susie Nope. Wasn’t a dumb analogy. You just didn’t get it.,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
33,2023-03-20 19:46:45+00:00,"@castle_sandi @CeilingUnlimit @AustralisPiper @robdogthetopdog @BillsManBoobs @Casper101Susie Sure. Science doesn’t make the claim that god didn’t create the universe. We only know that the universe started. 

Sure, something outside space and time created it. You can believe it’s god. Most scientists do.",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
33,2023-03-20 19:42:53+00:00,@castle_sandi @GhoulSolo___ @robdogthetopdog @AustralisPiper @Casper101Susie Are you familiar with “Celestial Navigation” ?,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
33,2023-03-20 19:39:07+00:00,"@castle_sandi @CeilingUnlimit @AustralisPiper @robdogthetopdog @BillsManBoobs @Casper101Susie Why would it mention god? It’s not the study of god. It’s the study of how the universe works. Again, 

Can you tell me how a telephone works? Oh, you can? Would you mention Alexander Graham Bell in your explanation?",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
33,2023-03-20 19:37:50+00:00,"@castle_sandi @CeilingUnlimit @AustralisPiper @robdogthetopdog @BillsManBoobs @Casper101Susie You don’t need to talk about Alexander Graham Bell to explain how a phone works. 

It doesn’t remove anything. It simply explains how things occur. You don’t need to just simply yell “cuz god” at anything you don’t understand. It could be god that set the events",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
33,2023-03-20 19:37:16+00:00,"@castle_sandi @GhoulSolo___ @robdogthetopdog @AustralisPiper @Casper101Susie OK, so the speed of the suns movement does not change with seasons. Do we agree on that ?",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
33,2023-03-20 19:36:22+00:00,@castle_sandi @CeilingUnlimit @AustralisPiper @robdogthetopdog @BillsManBoobs @Casper101Susie That was an analogy. Reread it and replace Twitter with the universe and the team that created Twitter with god.,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
33,2023-03-20 19:33:10+00:00,@castle_sandi @CeilingUnlimit @AustralisPiper @robdogthetopdog @BillsManBoobs @Casper101Susie I don’t personally have a certain stance on god. I’m just explaining that science doesn’t claim god doesn’t exist. And anyone who makes that claim is dumb. Where we diverge is you thinking that the Big Bang couldn’t have been gods work.,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
33,2023-03-20 19:32:56+00:00,"@castle_sandi @GhoulSolo___ @robdogthetopdog @AustralisPiper @Casper101Susie As to my “subscription”.
My work over 40+ yrs took me all over the planet. I have lived north of 67°N, I have lived on the equator and worked countless days south of 20°S. I have spent countless days offshore.
The observations I made I can only reconcile with a rotating sphere",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
33,2023-03-20 19:27:32+00:00,@manteo44 @GhoulSolo___ @robdogthetopdog @AustralisPiper @Casper101Susie We also know that the powers that be fudge with our biological clocks &amp; natural syncopation with the world around us by way of Daylight savings time for example... 2/2,1,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
33,2023-03-20 19:26:36+00:00,@castle_sandi @CeilingUnlimit @AustralisPiper @robdogthetopdog @BillsManBoobs @Casper101Susie Centuries ago people would say that lightening happened because of god. If science stopped there and was like yup lightening is just because of god us figuring out how lightening actually occurs wouldn’t have happened. That’s why god isn’t used as a scientific argument,0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
33,2023-03-20 19:25:36+00:00,"@castle_sandi @CeilingUnlimit @AustralisPiper @robdogthetopdog @BillsManBoobs @Casper101Susie It’s not, it’s just simply not how science works. If you believe in a god and that he created a perfect creation you’d know that such creation had to be comprehensive and cohesive. The world is explained by laws and constants.",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
33,2023-03-20 19:24:45+00:00,"@castle_sandi @CeilingUnlimit @AustralisPiper @robdogthetopdog @BillsManBoobs @Casper101Susie That’s literally the argument used as evidence for god. The Big Bang happened, so the universe has a verifiable start. When it was first figured out people used it as evidence for god. Since before then lots of atheists claimed that it was eternal.",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
33,2023-03-20 19:22:04+00:00,"@castle_sandi @GhoulSolo___ @robdogthetopdog @AustralisPiper @Casper101Susie OK, just trying to understand where you’re at.
But you believe the sun moves seasonally north - south.
This means that to maintain a 24 hr day the movement of the sun has speed up and down depending on what circle diameter it’s on.
This is not what’s observed nor measured",0,0,"{'iso_language_code': 'en', 'result_type': 'recent'}"
